SystemID ,n_code,b_code,name,mc_url,sector,Trade ,Price
151, MAJESAUTO ,500267,Majestic Auto Ltd.,http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/majesticauto/MA01, AUTO - 2 & 3 WHEELERS ,Bse Trading,136.2
152, MFSL ,500271,Max Financial Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/maxfinancialservices/MI, FINANCE - INVESTMENTS ,Both Trading,501.05
153, MIDINDIA ,500277,Mid India Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/midindiaindustries/MII01, TEXTILES - SPINNING - COTTON BLENDED ,Bse Trading,0.33
154, MODIALKALI ,500284,Lords Chloro Alkali Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/lordschloroalkali/LCA01, CHEMICALS ,Bse Trading,48.45
155, MODILUFT ,500285,SpiceJet Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/spicejet/SJ01, TRANSPORT & LOGISTICS ,Bse Trading,89.65
156, MIRCELECTR ,500279,Mirc Electronics Ltd.,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME, CONSUMER GOODS - ELECTRONIC ,Both Trading,32.4
157, CENTENKA ,500280,Century Enka Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/centuryenka/CE, TEXTILES - MANMADE ,Both Trading,285
158, MOREPENLAB ,500288,Morepen Laboratories Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/morepenlaboratories/ML06, PHARMACEUTICALS ,Both Trading,30.4
159, HEIDELBERG ,500292,HeidelbergCement India Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/heidelbergcementindia/HCI02, CEMENT - MAJOR ,Both Trading,164.25
160, MRF ,500290,MRF Ltd.,http://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF, TYRES ,Both Trading,75842.95
161, NCC ,500294,NCC Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ncc/NCC01, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,100
162, VEDL ,500295,Vedanta Ltd.,http://www.moneycontrol.com/india/stockpricequote/miningminerals/vedanta/SG, MINING & MINERALS ,Both Trading,230.5
163, NAHARSPING ,500296,Nahar Spinning Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/naharspinningmills/NSM, TEXTILES - HOSIERY & KNITWEAR ,Both Trading,95.35
164, NATPEROXID ,500298,National Peroxide Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/nationalperoxide/NP03, CHEMICALS ,Bse Trading,3750.15
165, GRASIM ,500300,Grasim Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01, DIVERSIFIED ,Both Trading,998.65
166, NIITLTD ,500304,NIIT Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII, COMPUTERS - SOFTWARE - TRAINING ,Both Trading,91.3
167, JKSYNTHETC ,500306,Jaykay Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/jaykayenterprises/JKS, TEXTILES - MANMADE ,Bse Trading,6.75
168, PEL ,500302,Piramal Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/piramalenterprises/PH05, PHARMACEUTICALS ,Both Trading,2872.5
169, OILCOUNTUB ,500313,Oil Country Tubular Ltd.,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/oilcountrytubular/OCT, STEEL - TUBES & PIPES ,Both Trading,19.65
170, NIRLON ,500307,Nirlon Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/nirlon/N02, TEXTILES - MANMADE ,Bse Trading,192.6
171, ORIENTBANK ,500315,Oriental Bank of Commerce,http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/orientalbankcommerce/OBC, BANKS - PUBLIC SECTOR ,Both Trading,81
172, ORIENTHOT ,500314,Oriental Hotels Ltd.,http://www.moneycontrol.com/india/stockpricequote/hotels/orientalhotels/OH, HOTELS ,Both Trading,43.75
173, OSWALAGRO ,500317,Oswal Agro Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/oswalagromills/OAM, FINANCE - INVESTMENTS ,Both Trading,10.5
174, ONGC ,500312,Oil and Natural Gas Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilnaturalgascorporation/ONG, OIL DRILLING AND EXPLORATION ,Both Trading,168.9
175, OSWALSUG ,500319,India Sucrose Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/indiasucrose/IS9, SUGAR ,Bse Trading,18.55
176, PANYAMCEM ,500322,Panyam Cements and Mineral Inds. Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/panyamcementsmineralinds/PCM, CEMENT - MAJOR ,Bse Trading,21.55
177, RELIANCE ,500325,Reliance Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI, REFINERIES ,Both Trading,1217.95
178, PENTSFWARE ,500329,Pentamedia Graphics Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pentamediagraphics/PG, MEDIA & ENTERTAINMENT ,Bse Trading,0.36
179, PIDILITIND ,500331,Pidilite Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11, CHEMICALS ,Both Trading,1124.75
180, PILITA ,500327,Pil Italica Lifestyle  Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/pilitalicalifestyle/PI08, PLASTICS ,Both Trading,9.45
181, RAYMOND ,500330,Raymond Ltd.,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/raymond/R, TEXTILES - WOOLLEN & WORSTED ,Both Trading,791.6
182, BIRLACORPN ,500335,Birla Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/birlacorporation/BC07, CEMENT - MAJOR ,Both Trading,785
183, SURYAROSNI ,500336,Surya Roshni Ltd.,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/suryaroshni/SR01, STEEL - TUBES & PIPES ,Both Trading,354.6
184, PRSMJOHNSN ,500338,Prism Johnson Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/prismjohnson/PC, CEMENT - MAJOR ,Nse Trading,104.15
185, RAIN ,500339,Rain Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/rainindustries/RC12, CEMENT - MAJOR ,Both Trading,208
186,  ,500333,Pix Transmissions Ltd.,http://www.moneycontrol.com/india/stockpricequote/rubber/pixtransmissions/PT07, RUBBER ,Bse Trading,164
187, AMJLAND ,500343,AMJ Land Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/amjland/PPP, PAPER ,Both Trading,25.75
188, PRIMESECU ,500337,Prime Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/primesecurities/PS, FINANCE - INVESTMENTS ,Both Trading,38.3
189, PUNJCOMMU ,500346,Punjab Communications Ltd.,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/punjabcommunications/PC14, TELECOMMUNICATIONS - EQUIPMENT ,Bse Trading,30
190, RSWM ,500350,RSWM Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/rswm/RSW01, TEXTILES - SPINNING - SYNTHETIC BLENDED ,Both Trading,254.5
191, RALLIS ,500355,Rallis India Ltd.,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/rallisindia/RI03, PESTICIDES & AGRO CHEMICALS ,Both Trading,206.7
192, RAJSREESUG ,500354,Rajshree Sugars and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/sugar/rajshreesugarschemicals/RSC, SUGAR ,Both Trading,27.8
193,  ,500357,Rama Paper Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/ramapapermills/RPM, PAPER ,Bse Trading,11.02
194,  ,500360,Rapicut Carbides Ltd.,http://www.moneycontrol.com/india/stockpricequote/machinetools/rapicutcarbides/RC03, MACHINE TOOLS ,Bse Trading,65.7
195, REMIMETAL ,500365,RMG Alloy Steel Ltd.,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/rmgalloysteel/RMG, STEEL - TUBES & PIPES ,Bse Trading,25.45
196, RAMAPETRO ,500358,Rama Petrochemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/ramapetrochemicals/RP06, PETROCHEMICALS ,Bse Trading,7.61
197, RAMANEWS ,500356,Shree Rama Newsprint Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01, PAPER ,Both Trading,26.6
198, RUBFILINTL ,500367,Rubfila International Ltd.,http://www.moneycontrol.com/india/stockpricequote/rubber/rubfilainternational/RI21, RUBBER ,Bse Trading,66.2
199, RUCHISOYA ,500368,Ruchi Soya Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchisoyaindustries/RSI, EDIBLE OILS & SOLVENT EXTRACTION ,Both Trading,9.05
200, SALORAINTL ,500370,Salora International Ltd.,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/salorainternational/SI24, CONSUMER GOODS - ELECTRONIC ,Both Trading,27.7
201, SAMTELTD ,500371,Samtel (India) Ltd.,http://www.moneycontrol.com/india/stockpricequote/electricals/samtelindia/SI01, ELECTRICALS ,Bse Trading,1.5
202, SAMTEL ,500372,Samtel Colour Ltd.,http://www.moneycontrol.com/india/stockpricequote/electricals/samtelcolour/SC02, ELECTRICALS ,Both Trading,0.3
203, ROLTA ,500366,Rolta India Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/roltaindia/RI15, COMPUTERS - SOFTWARE ,Both Trading,36.8
204, JINDALSAW ,500378,Jindal Saw Ltd.,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/jindalsaw/JS08, STEEL - TUBES & PIPES ,Both Trading,82.1
205, JKLAKSHMI ,500380,JK Lakshmi Cement Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01, CEMENT - MAJOR ,Both Trading,329
206, SHREECEM ,500387,Shree Cements Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/shreecements/SC12, CEMENT - MAJOR ,Both Trading,17275
207,  ,500388,Shree Krishna Paper Mills and Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/shreekrishnapapermillsindustries/SKP01, PAPER ,Bse Trading,22.95
208, RELINFRA ,500390,Reliance Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/relianceinfrastructure/RI38, POWER - GENERATION & DISTRIBUTION ,Both Trading,419.5
209, TATAPOWER ,500400,Tata Power Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/tatapowercompany/TPC, POWER - GENERATION & DISTRIBUTION ,Both Trading,70
210,  ,500394,Solid Carbide Tools Ltd.,http://www.moneycontrol.com/india/stockpricequote/machinetools/solidcarbidetools/SCT, MACHINE TOOLS ,Bse Trading,0.31
211, SUNDRMFAST ,500403,Sundram Fasteners Ltd.,http://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23, FASTENERS ,Both Trading,636
212, SPMLINFRA ,500402,SPML Infra Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/spmlinfra/SPM05, CONSTRUCTION & CONTRACTING - CIVIL ,Both Trading,73.5
213, SUPPETRO ,500405,Supreme Petrochem Ltd.,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/supremepetrochem/SP, PETROCHEMICALS ,Both Trading,278
214, SUNFLAG ,500404,Sunflag Iron and Steel Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelrolling/sunflagironsteelcompany/SIS05, STEEL - ROLLING ,Both Trading,67.75
215, STEELCOGUJ ,500399,Steelco Gujarat Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/steelcogujarat/SG09, STEEL - CR & HR STRIPS ,Bse Trading,5.31
216, TATAELXSI ,500408,Tata Elxsi Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataelxsi/TE, COMPUTERS - SOFTWARE ,Both Trading,1388.25
217, ACC ,500410,ACC Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/acc/ACC06, CEMENT - MAJOR ,Both Trading,1572.1
218, SWARAJENG ,500407,Swaraj Engines Ltd.,http://www.moneycontrol.com/india/stockpricequote/engines/swarajengines/SE, ENGINES ,Both Trading,1844.5
219, THERMAX ,500411,Thermax Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T, INFRASTRUCTURE - GENERAL ,Both Trading,1108.05
220, THOMASCOOK ,500413,Thomas Cook (India) Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/thomascookindia/TCI, MISCELLANEOUS ,Both Trading,263
221, TIMEXWATCH ,500414,Timex Group India Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/timexgroupindia/TGI, MISCELLANEOUS ,Bse Trading,56
222, TORNTPHARM ,500420,Torrent Pharmaceuticals Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06, PHARMACEUTICALS ,Both Trading,1699.55
223, TOKYOPLAST ,500418,Tokyo Plast International Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/tokyoplastinternational/TPI01, PLASTICS ,Both Trading,68.3
224, TRANSCHEM ,500422,Transchem Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/transchem/T03, PHARMACEUTICALS ,Bse Trading,28
225, TIRUMALCHM ,500412,Thirumalai Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07, CHEMICALS ,Both Trading,1563.75
226,  ,500426,UTL Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/utlindustries/UT01, STEEL - MEDIUM & SMALL ,Bse Trading,14.1
227, AMBUJACEM ,500425,Ambuja Cements Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacements/AC18, CEMENT - MAJOR ,Both Trading,232.55
228, UNIENTER ,500429,Uniphos Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE, TRADING ,Both Trading,78.7
229, HINDALCO ,500440,Hindalco Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/aluminium/hindalcoindustries/HI, ALUMINIUM ,Both Trading,227.45
230, VHL ,500439,Vardhman Holdings Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/vardhmanholdings/VH05, FINANCE - INVESTMENTS ,Both Trading,2750
231, HOCL ,500449,Hindustan Organic Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/hindustanorganicchemicals/HOC, CHEMICALS ,Bse Trading,20.95
232, WSTCSTPAPR ,500444,West Coast Paper Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/westcoastpapermills/WCP, PAPER ,Both Trading,353.15
233, MATHPLATT ,500450,MPIL Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/mpilcorporation/MPI04, FINANCE - INVESTMENTS ,Bse Trading,141
234, PASUPTACRY ,500456,Pasupati Acrylon Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/pasupatiacrylon/PA03, TEXTILES - MANMADE ,Bse Trading,25
235, MUKANDLTD ,500460,Mukand Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/mukand/M02, STEEL - MEDIUM & SMALL ,Both Trading,67.6
236, AGCNET ,500463,AGC Networks Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/agcnetworks/AGC, COMPUTERS - SOFTWARE ,Both Trading,108
237, UCALFUEL ,500464,Ucal Fuel Systems Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucalfuelsystems/UFS, AUTO ANCILLARIES ,Both Trading,212.3
238, PGHH ,500459,Procter and Gamble Hygiene and Health Care Ltd.,http://www.moneycontrol.com/india/stockpricequote/personalcare/proctergamblehygienehealthcare/PGH, PERSONAL CARE ,Both Trading,10565
239, HARRMALAYA ,500467,Harrisons Malyalam Ltd.,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/harrisonsmalyalam/HM02, PLANTATIONS - TEA & COFFEE ,Both Trading,91.75
240, TATASTEEL ,500470,Tata Steel Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteel/TIS, STEEL - LARGE ,Both Trading,585.1
241, FEDERALBNK ,500469,Federal Bank Ltd.,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/federalbank/FB, BANKS - PRIVATE SECTOR ,Both Trading,89.6
242, SKFINDIA ,500472,SKF India Ltd.,http://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01, BEARINGS ,Both Trading,1710
243, ASHOKLEY ,500477,Ashok Leyland Ltd.,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/ashokleyland/AL, AUTO - LCVS & HCVS ,Both Trading,129.25
244, TATACOMM ,500483,Tata Communications Ltd.,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17, TELECOMMUNICATIONS - SERVICE ,Both Trading,589.35
245, ABBOTINDIA ,500488,Abbott India Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/abbottindia/AI51, PHARMACEUTICALS ,Both Trading,7977
246, BAJAJHLDNG ,500490,Bajaj Holdings & Investment Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/bajajholdingsinvestment/BHI, FINANCE - INVESTMENTS ,Both Trading,3014.95
247, BHARATFORG ,500493,Bharat Forge Ltd.,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/bharatforge/BF03, CASTINGS & FORGINGS ,Both Trading,630.95
248, ESCORTS ,500495,Escorts Ltd.,http://www.moneycontrol.com/india/stockpricequote/autotractors/escorts/E, AUTO - TRACTORS ,Both Trading,878.7
249, HINDMOTORS ,500500,Hindustan Motors Ltd.,http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/hindustanmotors/HM, AUTO - CARS & JEEPS ,Both Trading,7.84
250, M&M; ,500520,Mahindra and Mahindra Ltd.,http://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/mahindramahindra/MM, AUTO - CARS & JEEPS ,Both Trading,933.25
251, LT ,500510,Larsen & Toubro Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT, INFRASTRUCTURE - GENERAL ,Both Trading,1286.35
252, CUMMINSIND ,500480,Cummins India Ltd.,http://www.moneycontrol.com/india/stockpricequote/engines/cumminsindia/CI02, ENGINES ,Both Trading,651.8
253, BOSCHLTD ,500530,Bosch Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/bosch/B05, AUTO ANCILLARIES ,Both Trading,19119.75
254, BPCL ,500547,Bharat Petroleum Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/refineries/bharatpetroleumcorporation/BPC, REFINERIES ,Both Trading,389.35
255, SIEMENS ,500550,Siemens Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/siemens/S, INFRASTRUCTURE - GENERAL ,Both Trading,1004.25
256, TATAMOTORS ,500570,Tata Motors Ltd.,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03, AUTO - LCVS & HCVS ,Both Trading,257.5
257, VOLTAS ,500575,Voltas Ltd.,http://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V, DIVERSIFIED ,Both Trading,592.85
258, GESHIP ,500620,Great Eastern Shipping Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES, SHIPPING ,Both Trading,320
259, PREMIER ,500540,Premier Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineering/premier/P10, ENGINEERING ,Both Trading,19.1
260, DEEPAKFERT ,500645,Deepak Fertilizers and Petrochemicals Coprn Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/deepakfertilizerspetrochemicalscoprn/DFP, FERTILISERS ,Both Trading,269
261, GLAXO ,500660,GlaxoSmithKline Pharmaceuticals Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK, PHARMACEUTICALS ,Both Trading,3296
262, GNFC ,500670,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratnarmadavalleyfertilizerschemicals/GNV, FERTILISERS ,Both Trading,429.35
263, EXCELINDUS ,500650,Excel Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/excelindustries/EI10, CHEMICALS ,Both Trading,1708.5
264, GARWARPOLY ,500655,Garware Polyester Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/garwarepolyester/GP, PACKAGING ,Bse Trading,198.7
265, GSKCONS ,500676,GlaxoSmithKline Consumer Healthcare Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04, FOOD PROCESSING ,Both Trading,6721
266, PFIZER ,500680,Pfizer Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P, PHARMACEUTICALS ,Both Trading,2762.55
